created_date,f_initial_deal_acquisition_date,first_meeting_date,business_meeting_scheduled_date,inflow_route_media_lasttouch,cv_content_sub_lasttouch,stage_name,reasons_not_negotiated,scheduled_initialdead_interval_days,scheduled_initialdead_interval_days_category
2025-12-02T21:29:39.000Z,2025-12-08,2025-12-11,2025-12-11,DIS,デモ電話_Facebook,99_失注,,3,1週間
2025-12-03T06:41:29.000Z,2025-12-03,2025-12-04,2025-12-04,LIS,デモ電話_LIS_Google_電話代行,99_失注,,1,3日以内
2025-12-03T07:10:54.000Z,2025-12-08,2025-12-10,2025-12-10,LIS,デモ電話_LIS_Google_IP電話,99_失注,,2,3日以内
2025-12-03T12:18:13.000Z,2025-12-04,2025-12-05,2025-12-05,LIS,デモ電話_LIS_Google_電話代行,99_失注,,1,3日以内
2025-12-03T13:41:14.000Z,2025-12-03,2025-12-03,2025-12-03,TOP,デモ電話_フリーミアムLP,06_有料契約申請完了,,0,1日以内
2025-12-03T14:56:52.000Z,2025-12-03,2025-12-04,2025-12-04,TOP,デモ電話_フリーミアムLP,99_失注,,1,3日以内
2025-12-03T16:38:23.000Z,2025-12-22,2025-12-26,2025-12-26,LIS,デモ電話_LIS_Google_広告TOP,00_ISアプローチ,,4,1週間
2025-12-03T17:41:34.000Z,2025-12-03,2025-12-04,2025-12-04,FAX・EDM,デモ電話_FAX_建設,99_失注,,1,3日以内
2025-12-03T20:51:09.000Z,2025-12-05,2025-12-17,2025-12-17,DIS,デモ電話_Facebook,99_失注,,12,2週間以内
2025-12-04T07:12:47.000Z,2025-12-04,2025-12-04,2025-12-04,DIS,デモ電話_Facebook,99_失注,,0,1日以内
2025-12-04T07:16:22.000Z,2025-12-08,,2025-12-16,DIS,デモ電話_Facebook,99_失注,,8,2週間以内
2025-12-04T07:20:30.000Z,2025-12-04,2025-12-04,2025-12-04,TOP,デモ電話_フリーミアムLP,99_失注,,0,1日以内
2025-12-04T10:08:37.000Z,2025-12-04,2025-12-05,2025-12-04,DIS,デモ電話_Facebook,99_失注,検討中止,0,1日以内
2025-12-04T10:22:46.000Z,2025-12-04,2025-12-09,2025-12-09,TOP,デモ電話_フリーミアムLP,00_ISアプローチ,,5,1週間
2025-12-04T10:49:56.000Z,2025-12-25,2026-01-15,2026-01-15,FAX・EDM,デモ電話_FAX_不動産(売買),06_有料契約申請完了,,21,2週間以上
2025-12-04T16:31:58.000Z,2025-12-04,2025-12-05,2025-12-05,LIS,デモ電話_LIS_Google_電話代行,99_失注,,1,3日以内
2025-12-04T16:36:28.000Z,2025-12-04,2025-12-05,2025-12-05,TOP,デモ電話_フリーミアムLP,99_失注,,1,3日以内
2025-12-04T17:44:47.000Z,2025-12-04,2025-12-05,2025-12-05,LIS,デモ電話_LIS_Microsoft_広告TOP,99_失注,,1,3日以内
2025-12-04T21:52:03.000Z,2025-12-05,2025-12-08,2025-12-08,DIS,デモ電話_Facebook,06_有料契約申請完了,,3,1週間
2025-12-04T22:15:03.000Z,2025-12-04,2025-12-05,2025-12-05,TOP,デモ電話_TOPLP,02_課題の合意フェーズ,,1,3日以内
2025-12-05T01:21:02.000Z,2025-12-05,2025-12-08,2025-12-08,TOP,デモ電話_TOPLP,06_有料契約申請完了,,3,1週間
2025-12-05T02:35:27.000Z,2025-12-05,,2025-12-08,DIS,デモ電話_Facebook,00_商談再設定フェーズ,,3,1週間
2025-12-05T07:20:52.000Z,2026-01-08,2026-01-29,2026-01-29,TOP,デモ電話_TOPLP,04_上申内容の合意フェーズ,,21,2週間以上
2025-12-05T09:19:23.000Z,2025-12-05,,2025-12-08,FAX・EDM,デモ電話_FAX_建設,99_失注,検討中止,3,1週間
2025-12-05T11:27:29.000Z,2025-12-05,2025-12-10,2025-12-10,LIS,デモ電話_LIS_Microsoft_広告TOP,02_ヒアリングフェーズ,,5,1週間
2025-12-05T11:30:39.000Z,2025-12-05,2025-12-08,2025-12-08,FAX・EDM,デモ電話_FAX_不動産(売買),99_失注,,3,1週間
2025-12-05T11:49:50.000Z,2025-12-08,2025-12-10,2025-12-10,LIS,デモ電話_PC_Aパターン,03_担当者合意フェーズ,,2,3日以内
2025-12-05T13:02:45.000Z,2025-12-05,2025-12-12,2025-12-12,FAX・EDM,デモ電話_FAX_病院・クリニック,03_担当者合意フェーズ,,7,2週間以内
2025-12-05T15:58:19.000Z,2025-12-05,2025-12-08,2025-12-08,LIS,デモ電話_LIS・サイトリンク,06_有料契約申請完了,,3,1週間
2025-12-05T16:56:31.000Z,2025-12-05,2025-12-09,2025-12-09,TOP,デモ電話_PC_テストパターン,99_失注,,4,1週間
2025-12-05T17:15:06.000Z,2025-12-08,2025-12-09,2025-12-09,LIS,デモ電話_LIS_Google_広告TOP,99_失注,,1,3日以内
2025-12-05T18:45:58.000Z,2025-12-12,2025-12-25,2025-12-25,TOP,デモ電話_TOPLP,07_契約締結完了,,13,2週間以内
2025-12-05T22:13:31.000Z,2025-12-15,2025-12-22,2025-12-16,LIS,デモ電話_PC_Aパターン,99_失注,,1,3日以内
2025-12-06T09:36:30.000Z,2025-12-09,2025-12-09,2025-12-09,TOP,デモ電話_TOPLP,99_失注,,0,1日以内
2025-12-06T10:03:52.000Z,2025-12-25,2025-12-30,2025-12-26,LIS,デモ電話_LIS_Google_IP電話,99_失注,,1,3日以内
2025-12-06T10:10:07.000Z,2025-12-22,2026-01-05,2026-01-05,DIS,デモ電話_Facebook,99_失注,,14,2週間以上
2025-12-06T10:46:18.000Z,2025-12-06,2025-12-15,2025-12-15,DIS,デモ電話_Facebook,99_失注,,9,2週間以内
2025-12-06T12:21:38.000Z,2025-12-08,,2026-01-29,DIS,デモ電話_Facebook,00_商談再設定フェーズ,,52,2週間以上
2025-12-06T13:29:31.000Z,2025-12-08,2025-12-11,2025-12-11,TOP,デモ電話_TOPLP,99_失注,,3,1週間
2025-12-06T17:55:17.000Z,2025-12-06,2025-12-10,2025-12-10,LIS,デモ電話_LIS_Google_電話代行,99_失注,,4,1週間
2025-12-06T17:56:42.000Z,2025-12-17,2025-12-23,2025-12-23,LIS,デモ電話_LIS_Google_広告TOP,99_失注,,6,1週間
2025-12-06T19:26:14.000Z,2026-01-06,2026-01-19,2026-01-19,DIS,デモ電話_Facebook,06_有料契約申請完了,,13,2週間以内
2025-12-06T21:31:32.000Z,2025-12-07,2025-12-11,2025-12-10,TOP,デモ電話_TOPLP,04_上申内容の合意フェーズ,,3,1週間
2025-12-07T08:16:50.000Z,2026-01-13,2026-01-16,2026-01-16,DIS,デモ電話_Facebook,06_有料契約申請完了,,3,1週間
2025-12-07T09:21:48.000Z,2025-12-08,2025-12-15,2025-12-15,TOP,デモ電話_TOPLP,99_失注,,7,2週間以内
2025-12-07T14:01:31.000Z,2025-12-07,,2025-12-10,LIS,デモ電話_LIS_Google_IP電話,99_失注,,3,1週間
2025-12-07T19:18:00.000Z,2025-12-08,2025-12-22,2025-12-22,TOP,デモ電話_TOPLP,06_有料契約申請完了,,14,2週間以上
2025-12-07T20:54:05.000Z,2025-12-08,,2025-12-09,DIS,デモ電話_Facebook,99_失注,,1,3日以内
2025-12-07T21:58:42.000Z,2025-12-08,2026-01-09,2026-01-09,DIS,デモ電話_Facebook,99_失注,,32,2週間以上
2025-12-08T11:03:33.000Z,2025-12-09,,2025-12-10,DIS,デモ電話_Facebook,99_失注,,1,3日以内
2025-12-08T11:39:38.000Z,2025-12-08,2026-01-08,2026-01-08,LIS,デモ電話_LIS_Google_電話代行,06_有料契約申請完了,,31,2週間以上
2025-12-08T13:08:17.000Z,2025-12-08,2025-12-09,2025-12-09,TOP,デモ電話_TOPLP,99_失注,検討中止,1,3日以内
2025-12-08T14:42:09.000Z,2026-01-06,2026-01-13,2026-01-08,LIS,デモ電話_LIS_Google_電話代行,99_失注,,2,3日以内
2025-12-08T19:23:25.000Z,2025-12-09,2025-12-11,2025-12-11,DIS,デモ電話_Facebook,06_有料契約申請完了,,2,3日以内
2025-12-09T09:20:48.000Z,2025-12-09,2025-12-16,2025-12-16,LIS,デモ電話_LIS_Google_広告TOP,02_ヒアリングフェーズ,,7,2週間以内
2025-12-09T10:50:59.000Z,2025-12-09,2025-12-09,2025-12-09,TOP,デモ電話_SP_テストパターン,06_有料契約申請完了,,0,1日以内
2025-12-09T11:31:47.000Z,2025-12-08,2025-12-09,2025-12-09,その他,,04_上申内容の合意フェーズ,,1,3日以内
2025-12-09T11:46:14.000Z,2025-12-10,2025-12-11,2025-12-10,DIS,デモ電話_Facebook,99_失注,,0,1日以内
2025-12-09T12:36:58.000Z,2025-12-09,2025-12-09,2025-12-09,TOP,デモ電話_TOPLP,06_有料契約申請完了,,0,1日以内
2025-12-09T16:07:32.000Z,2025-12-09,2025-12-10,2025-12-10,TOP,デモ電話_TOPLP,99_失注,,1,3日以内
2025-12-09T21:09:10.000Z,2025-12-24,2025-12-24,2025-12-24,DIS,デモ電話_Facebook,99_失注,,0,1日以内
2025-12-10T00:49:43.000Z,2025-12-10,2025-12-12,2025-12-12,DIS,デモ電話_Facebook,99_失注,,2,3日以内
2025-12-10T10:14:09.000Z,2025-12-10,,2025-12-16,FAX・EDM,デモ電話_FAX_薬局,00_商談再設定フェーズ,,6,1週間
2025-12-10T12:11:18.000Z,2025-12-10,2025-12-12,2025-12-12,FAX・EDM,デモ電話_FAX_病院・クリニック,99_失注,,2,3日以内
2025-12-10T13:13:17.000Z,2025-12-10,2025-12-10,2025-12-10,TOP,デモ電話_TOPLP,06_有料契約申請完了,,0,1日以内
2025-12-10T14:04:33.000Z,2025-12-10,2025-12-11,2025-12-10,TOP,デモ電話_TOPLP,04_上申内容の合意フェーズ,,0,1日以内
2025-12-10T15:24:11.000Z,2025-12-18,2025-12-18,2025-12-18,TOP,デモ電話_TOPLP,99_失注,,0,1日以内
2025-12-10T17:17:30.000Z,2025-12-10,2025-12-12,2025-12-12,LIS,デモ電話_LIS_Google_広告TOP,99_失注,,2,3日以内
2025-12-11T11:20:22.000Z,2025-12-11,2025-12-15,2025-12-15,FAX・EDM,デモ電話_FAX_不動産(売買),99_失注,,4,1週間
2025-12-11T13:47:05.000Z,2025-12-15,2025-12-19,2025-12-18,DIS,デモ電話_Facebook,99_失注,,3,1週間
2025-12-11T16:58:51.000Z,2025-12-11,2025-12-12,2025-12-12,LIS,デモ電話_LIS_Google_広告TOP,03_ROI合意フェーズ,,1,3日以内
2025-12-11T21:20:08.000Z,2025-12-12,,2025-12-16,DIS,デモ電話_Facebook,99_失注,検討中止,4,1週間
2025-12-12T07:18:26.000Z,2025-12-15,2025-12-17,2025-12-17,DIS,デモ電話_Facebook,04_上申内容の合意フェーズ,,2,3日以内
2025-12-12T10:16:30.000Z,2025-12-15,2025-12-17,2025-12-17,TOP,デモ電話_TOPLP,99_失注,,2,3日以内
2025-12-12T10:27:54.000Z,2025-12-12,2025-12-12,2025-12-12,DIS,デモ電話_Facebook,06_有料契約申請完了,,0,1日以内
2025-12-12T10:52:58.000Z,2025-12-12,2025-12-18,2025-12-18,FAX・EDM,デモ電話_FAX_薬局,02_課題の合意フェーズ,,6,1週間
2025-12-12T11:28:45.000Z,2025-12-12,2025-12-12,2025-12-12,TOP,デモ電話_TOPLP,99_失注,,0,1日以内
2025-12-12T11:38:57.000Z,2026-01-21,2026-01-21,2026-01-21,TOP,デモ電話_TOPLP,06_有料契約申請完了,,0,1日以内
2025-12-12T12:45:55.000Z,2025-12-12,2025-12-17,2025-12-17,DIS,デモ電話_Facebook,99_失注,,5,1週間
2025-12-12T13:44:27.000Z,2025-12-12,,2025-12-15,LIS,デモ電話_LIS_Google_IP電話,99_失注,,3,1週間
2025-12-12T14:31:36.000Z,2025-12-12,2025-12-16,2025-12-16,FAX・EDM,デモ電話_FAX_不動産(売買),99_失注,,4,1週間
2025-12-12T15:05:03.000Z,2025-12-12,2025-12-17,2025-12-17,LIS,デモ電話_PC_Aパターン,03_担当者合意フェーズ,,5,1週間
2025-12-13T08:47:59.000Z,2025-12-19,2025-12-19,2025-12-19,TOP,デモ電話_SP_オリジナルパターン,99_失注,,0,1日以内
2025-12-13T13:02:10.000Z,2025-12-16,2025-12-17,2025-12-17,FAX・EDM,デモ電話_EDM_パターン1,99_失注,,1,3日以内
2025-12-13T20:00:24.000Z,2025-12-14,2025-12-15,2025-12-15,LIS,デモ電話_PC_Aパターン,06_有料契約申請完了,,1,3日以内
2025-12-14T09:27:30.000Z,2025-12-16,2025-12-22,2025-12-22,DIS,デモ電話_Facebook,06_有料契約申請完了,,6,1週間
2025-12-14T09:53:42.000Z,2026-01-01,2026-01-02,2026-01-02,TOP,デモ電話_TOPLP,99_失注,,1,3日以内
2025-12-14T20:07:45.000Z,2025-12-15,,2025-12-16,LIS,デモ電話_LIS_Google_IP電話,00_商談再設定フェーズ,,1,3日以内
2025-12-14T23:28:50.000Z,2025-12-15,,2025-12-16,LIS,デモ電話_LIS_Google_電話代行,00_商談再設定フェーズ,,1,3日以内
2025-12-15T07:27:40.000Z,2026-01-15,2026-01-19,2026-01-19,DIS,デモ電話_Facebook,06_有料契約申請完了,,4,1週間
2025-12-15T09:09:03.000Z,2025-12-15,2025-12-18,2025-12-18,LIS,デモ電話_LIS_Google_電話代行,99_失注,,3,1週間
2025-12-15T09:47:09.000Z,2025-12-15,2026-01-07,2026-01-07,LIS,デモ電話_LIS_Google_電話代行,05_決裁者合意フェーズ,,23,2週間以上
2025-12-15T11:10:03.000Z,2025-12-15,2025-12-23,2025-12-23,TOP,デモ電話_TOPLP,99_失注,,8,2週間以内
2025-12-15T13:52:38.000Z,2025-12-15,2025-12-15,2025-12-15,DIS,デモ電話_Facebook,06_有料契約申請完了,,0,1日以内
2025-12-15T15:31:50.000Z,2025-12-15,2025-12-16,2025-12-16,LIS,デモ電話_LIS_Google_電話代行,99_失注,,1,3日以内
2025-12-15T16:58:33.000Z,2025-12-17,,2025-12-23,FAX・EDM,デモ電話_FAX_建設,99_失注,,6,1週間
2025-12-16T01:38:22.000Z,2025-12-16,,2025-12-29,DIS,デモ電話_Facebook,99_失注,,13,2週間以内
2025-12-16T07:19:20.000Z,2025-12-16,2025-12-18,2025-12-18,TOP,デモ電話_TOPLP,99_失注,,2,3日以内
2025-12-16T07:35:42.000Z,2025-12-17,2025-12-17,2025-12-17,TOP,デモ電話_TOPLP,99_失注,,0,1日以内
2025-12-16T08:43:42.000Z,2025-12-16,2025-12-24,2025-12-24,DIS,デモ電話_Facebook,06_有料契約申請完了,,8,2週間以内
2025-12-16T14:12:33.000Z,2025-12-16,2025-12-16,2025-12-16,TOP,デモ電話_TOPLP,06_有料契約申請完了,,0,1日以内
2025-12-16T14:21:50.000Z,2025-12-16,2025-12-18,2025-12-18,TOP,デモ電話_TOPLP,99_失注,,2,3日以内
2025-12-16T17:39:46.000Z,2025-12-16,2025-12-18,2025-12-18,TOP,デモ電話_TOPLP,06_有料契約申請完了,,2,3日以内
2025-12-16T19:52:20.000Z,2025-12-19,2025-12-23,2025-12-23,FAX・EDM,デモ電話_FAX_建設,99_失注,,4,1週間
2025-12-16T20:51:55.000Z,2025-12-17,2025-12-26,2025-12-26,DIS,デモ電話_Facebook,06_有料契約申請完了,,9,2週間以内
2025-12-17T07:28:05.000Z,2025-12-18,2025-12-22,2025-12-22,TOP,デモ電話_TOPLP,06_有料契約申請完了,,4,1週間
2025-12-17T08:40:48.000Z,2025-12-17,2025-12-18,2025-12-18,DIS,デモ電話_Facebook,06_有料契約申請完了,,1,3日以内
2025-12-17T08:57:47.000Z,2026-01-19,,2026-01-20,TOP,デモ電話_TOPLP,99_失注,,1,3日以内
2025-12-17T10:42:08.000Z,2025-12-17,2025-12-22,2025-12-22,TOP,デモ電話_TOPLP,99_失注,,5,1週間
2025-12-17T12:03:35.000Z,2025-12-19,2025-12-19,2025-12-19,TOP,デモ電話_TOPLP,99_失注,,0,1日以内
2025-12-17T13:07:53.000Z,2025-12-17,2025-12-24,2025-12-24,TOP,デモ電話_TOPLP,01_事前設計フェーズ,,7,2週間以内
2025-12-17T13:13:00.000Z,2025-12-17,2025-12-25,2025-12-25,TOP,デモ電話_TOPLP,02_ヒアリングフェーズ,,8,2週間以内
2025-12-17T16:04:32.000Z,2025-12-17,2025-12-24,2025-12-24,TOP,デモ電話_TOPLP,99_失注,,7,2週間以内
2025-12-17T16:34:28.000Z,2025-12-19,2025-12-22,2025-12-22,TOP,デモ電話_TOPLP,99_失注,,3,1週間
2025-12-17T18:04:50.000Z,2025-12-22,2025-12-23,2025-12-23,DIS,デモ電話_Facebook,06_有料契約申請完了,,1,3日以内
2025-12-17T18:09:28.000Z,2026-01-14,2026-01-14,2026-01-14,DIS,デモ電話_Facebook,06_有料契約申請完了,,0,1日以内
2025-12-17T18:31:57.000Z,2025-12-17,2025-12-19,2025-12-19,TOP,デモ電話_TOPLP,99_失注,,2,3日以内
2025-12-17T19:06:12.000Z,2025-12-18,2025-12-23,2025-12-23,LIS,デモ電話_LIS_Google_IP電話,99_失注,,5,1週間
2025-12-17T21:51:16.000Z,2025-12-22,2025-12-29,2025-12-29,DIS,デモ電話_Facebook,99_失注,,7,2週間以内
2025-12-17T23:42:07.000Z,2025-12-18,,2025-12-23,DIS,デモ電話_Facebook,00_商談再設定フェーズ,,5,1週間
2025-12-18T01:03:39.000Z,2025-12-19,2026-01-08,2026-01-08,DIS,デモ電話_Facebook,06_有料契約申請完了,,20,2週間以上
2025-12-18T09:16:04.000Z,2025-12-18,2025-12-19,2025-12-19,FAX・EDM,デモ電話_FAX_建設,99_失注,,1,3日以内
2025-12-18T10:13:26.000Z,2026-01-13,2026-01-14,2026-01-14,DIS,デモ電話_Facebook,99_失注,,1,3日以内
2025-12-18T12:23:45.000Z,2025-12-18,2025-12-23,2025-12-23,TOP,デモ電話_TOPLP,99_失注,,5,1週間
2025-12-18T13:35:55.000Z,2026-01-23,2026-01-27,2026-01-27,TOP,デモ電話_TOPLP,00_ISアプローチ,,4,1週間
2025-12-18T15:00:06.000Z,2025-12-18,2025-12-25,2025-12-25,TOP,デモ電話_TOPLP,02_課題の合意フェーズ,,7,2週間以内
2025-12-18T15:03:31.000Z,2026-01-08,2026-01-21,2026-01-21,TOP,デモ電話_TOPLP,02_ヒアリングフェーズ,,13,2週間以内
2025-12-18T15:13:15.000Z,2025-12-18,2026-01-06,2026-01-06,FAX・EDM,デモ電話_FAX_建設,99_失注,,19,2週間以上
2025-12-18T15:46:13.000Z,2025-12-18,2025-12-19,2025-12-19,DIS,デモ電話_Facebook,99_失注,,1,3日以内
2025-12-18T15:59:13.000Z,2026-02-24,,2026-03-02,LIS,デモ電話_LIS_Google_広告TOP,01_商談前準備フェーズ,,6,1週間
2025-12-18T15:59:45.000Z,2025-12-18,2025-12-23,2025-12-23,TOP,デモ電話_TOPLP,06_有料契約申請完了,,5,1週間
2025-12-18T16:31:14.000Z,2026-01-14,2026-01-19,2026-01-19,DIS,デモ電話_Facebook,02_課題の合意フェーズ,,5,1週間
2025-12-18T17:01:23.000Z,2025-12-18,2026-01-20,2026-01-20,FAX・EDM,デモ電話_EDM_パターン1,06_有料契約申請完了,,33,2週間以上
2025-12-18T17:22:03.000Z,2025-12-18,2025-12-22,2025-12-22,TOP,デモ電話_TOPLP,99_失注,,4,1週間
2025-12-18T17:43:11.000Z,2025-12-18,2025-12-23,2025-12-23,TOP,デモ電話_TOPLP,06_有料契約申請完了,,5,1週間
2025-12-18T21:52:37.000Z,2025-12-19,2025-12-23,2025-12-23,DIS,デモ電話_Facebook,06_有料契約申請完了,,4,1週間
2025-12-19T05:11:12.000Z,2026-01-30,,2026-02-02,DIS,デモ電話_Facebook,00_商談再設定フェーズ,,3,1週間
2025-12-19T07:24:31.000Z,2025-12-22,,2025-12-24,FAX・EDM,デモ電話_FAX_建設,99_失注,その他,2,3日以内
2025-12-19T18:23:52.000Z,2025-12-19,2025-12-26,2025-12-26,TOP,デモ電話_TOPLP,99_失注,,7,2週間以内
2025-12-19T18:42:43.000Z,2025-12-22,2025-12-24,2025-12-24,TOP,デモ電話_TOPLP,99_失注,,2,3日以内
2025-12-19T20:11:14.000Z,2025-12-22,2025-12-22,2025-12-22,TOP,デモ電話_TOPLP,04_上申内容の合意フェーズ,,0,1日以内
2025-12-19T21:39:47.000Z,2025-12-21,2026-01-15,2026-01-15,DIS,デモ電話_Facebook,02_課題の合意フェーズ,,25,2週間以上
2025-12-20T00:55:09.000Z,2025-12-23,2026-01-07,2026-01-07,DIS,デモ電話_Facebook,99_失注,,15,2週間以上
2025-12-20T14:09:29.000Z,2025-12-22,2025-12-23,2025-12-23,DIS,デモ電話_Facebook,06_有料契約申請完了,,1,3日以内
2025-12-20T17:43:17.000Z,2025-12-20,2025-12-23,2025-12-23,DIS,デモ電話_Facebook,99_失注,,3,1週間
2025-12-21T01:01:05.000Z,2026-01-13,2026-01-14,2026-01-14,LIS,デモ電話_LIS_Google_広告TOP,04_上申内容の合意フェーズ,,1,3日以内
2025-12-21T01:43:28.000Z,2025-12-23,,2026-01-06,DIS,デモ電話_Facebook,00_商談再設定フェーズ,検討中止,14,2週間以上
2025-12-21T21:15:36.000Z,2025-12-22,,,FAX・EDM,デモ電話_FAX_建設,01_商談前準備フェーズ,他進行中（重複/別担当/別商談/直近対応済）,,その他
2025-12-22T10:21:02.000Z,2025-12-22,2025-12-22,2025-12-22,TOP,デモ電話_TOPLP,03_担当者合意フェーズ,,0,1日以内
2025-12-22T13:02:06.000Z,2025-12-22,2025-12-22,2025-12-22,TOP,デモ電話_TOPLP,02_ヒアリングフェーズ,,0,1日以内
2025-12-22T15:45:06.000Z,2025-12-22,2025-12-23,2025-12-23,TOP,デモ電話_TOPLP,06_有料契約申請完了,,1,3日以内
2025-12-22T17:47:39.000Z,2025-12-22,2025-12-23,2025-12-23,TOP,デモ電話_TOPLP,99_失注,,1,3日以内
2025-12-22T20:16:59.000Z,2025-12-23,2025-12-24,2025-12-24,DIS,デモ電話_Facebook,06_有料契約申請完了,,1,3日以内
2025-12-23T00:26:51.000Z,2025-12-24,2025-12-25,2025-12-25,DIS,デモ電話_Facebook,06_有料契約申請完了,,1,3日以内
2025-12-23T10:13:53.000Z,2025-12-23,2025-12-23,2025-12-23,TOP,デモ電話_TOPLP,99_失注,,0,1日以内
2025-12-23T12:12:53.000Z,2025-12-24,2025-12-26,2025-12-26,FAX・EDM,デモ電話_FAX_病院・クリニック,99_失注,,2,3日以内
2025-12-23T12:30:30.000Z,2025-12-24,2025-12-26,2025-12-26,FAX・EDM,デモ電話_FAX_病院・クリニック,99_失注,,2,3日以内
2025-12-23T12:39:27.000Z,2025-12-24,2025-12-25,2025-12-25,TOP,デモ電話_TOPLP,06_有料契約申請完了,,1,3日以内
2025-12-23T15:32:17.000Z,2026-01-08,,2026-01-13,FAX・EDM,デモ電話_FAX_病院・クリニック,00_商談再設定フェーズ,,5,1週間
2025-12-23T19:43:25.000Z,2025-12-24,2025-12-26,2025-12-26,LIS,デモ電話_LIS_Google_広告TOP,99_失注,,2,3日以内
2025-12-23T22:48:48.000Z,2025-12-24,2025-12-24,2025-12-24,DIS,デモ電話_Facebook,99_失注,,0,1日以内
2025-12-24T04:57:14.000Z,2025-12-24,,2025-12-26,DIS,デモ電話_Facebook,99_失注,,2,3日以内
2025-12-24T07:59:07.000Z,2026-01-06,2026-01-08,2026-01-07,DIS,デモ電話_Facebook,03_担当者合意フェーズ,,1,3日以内
2025-12-24T11:44:43.000Z,2025-12-25,2026-01-13,2026-01-13,LIS,デモ電話_LIS_Google_広告TOP,99_失注,,19,2週間以上
2025-12-24T15:22:25.000Z,2025-12-25,2025-12-29,2025-12-29,LIS,デモ電話_LIS_Google_広告TOP,04_上申内容の合意フェーズ,,4,1週間
2025-12-24T16:00:51.000Z,2025-12-24,2026-01-05,2026-01-05,LIS,デモ電話_LIS_Google_広告TOP,03_担当者合意フェーズ,,12,2週間以内
2025-12-24T16:08:28.000Z,2025-12-24,2025-12-24,2025-12-24,FAX・EDM,デモ電話_FAX_建設,99_失注,,0,1日以内
2025-12-24T17:08:23.000Z,2025-12-24,2026-01-14,2026-01-14,DIS,デモ電話_Facebook,06_有料契約申請完了,,21,2週間以上
2025-12-24T17:39:29.000Z,2025-12-24,2025-12-29,2025-12-29,TOP,デモ電話_TOPLP,99_失注,,5,1週間
2025-12-24T17:42:54.000Z,2026-01-05,2026-01-06,2026-01-06,LIS,デモ電話_LIS_Google_電話代行,06_有料契約申請完了,,1,3日以内
2025-12-24T22:00:32.000Z,2025-12-25,2025-12-25,2025-12-25,DIS,デモ電話_Facebook,99_失注,,0,1日以内
2025-12-24T23:37:28.000Z,2025-12-25,2025-12-26,2025-12-26,LIS,デモ電話_LIS_Google_IP電話,99_失注,,1,3日以内
2025-12-25T07:43:59.000Z,2025-12-25,2026-01-05,2025-12-29,FAX・EDM,デモ電話_FAX_建設,99_失注,,4,1週間
2025-12-25T08:54:24.000Z,2025-12-25,2025-12-25,2025-12-25,TOP,デモ電話_TOPLP,99_失注,,0,1日以内
2025-12-25T10:19:46.000Z,2025-12-25,,2025-12-26,DIS,デモ電話_Facebook,00_商談再設定フェーズ,,1,3日以内
2025-12-25T10:35:54.000Z,2026-01-08,,2026-01-13,FAX・EDM,デモ電話_FAX_建設,00_商談再設定フェーズ,,5,1週間
2025-12-25T15:27:03.000Z,2026-01-15,2026-01-23,2026-01-22,LIS,デモ電話_LIS_Google_電話代行,03_担当者合意フェーズ,,7,2週間以内
2025-12-25T17:34:39.000Z,2025-12-25,,2025-12-26,DIS,デモ電話_Facebook,00_商談再設定フェーズ,,1,3日以内
2025-12-25T23:14:04.000Z,2026-01-28,2026-01-29,2026-01-29,TOP,デモ電話_TOPLP,06_有料契約申請完了,,1,3日以内
2025-12-26T09:43:11.000Z,2025-12-26,2025-12-26,2025-12-26,DIS,デモ電話_Facebook_着電量確認,99_失注,,0,1日以内
2025-12-26T11:15:25.000Z,2026-01-08,2026-01-13,2026-01-13,LIS,デモ電話_LIS_Google_電話代行,99_失注,,5,1週間
2025-12-26T11:32:43.000Z,2025-12-26,,2026-01-19,FAX・EDM,デモ電話_FAX_建設,00_商談再設定フェーズ,,24,2週間以上
2025-12-26T13:08:42.000Z,2025-12-26,2026-01-07,2026-01-07,FAX・EDM,デモ電話_EDM_パターン1,03_担当者合意フェーズ,,12,2週間以内
2025-12-26T15:10:13.000Z,2025-12-26,2026-01-06,2026-01-06,LIS,デモ電話_LIS_Yahoo_広告TOP,06_有料契約申請完了,,11,2週間以内
2025-12-26T15:59:58.000Z,2025-12-26,2025-12-26,2025-12-26,LIS,デモ電話_LIS_Google_IP電話,06_有料契約申請完了,,0,1日以内
2025-12-26T19:35:22.000Z,2025-12-26,,2025-12-29,DIS,デモ電話_Facebook_着電量確認,00_商談再設定フェーズ,,3,1週間
2025-12-26T21:40:32.000Z,2025-12-26,2025-12-29,2025-12-29,DIS,デモ電話_Facebook_着電量確認,06_有料契約申請完了,,3,1週間
2025-12-27T08:00:13.000Z,2026-01-21,2026-01-28,2026-01-28,LIS,デモ電話_LIS_Yahoo_電話代行,02_ヒアリングフェーズ,,7,2週間以内
2025-12-27T15:58:31.000Z,2025-12-27,,2026-01-06,TOP,デモ電話_TOPLP,00_商談再設定フェーズ,,10,2週間以内
2025-12-28T11:38:18.000Z,2026-01-07,,2026-01-28,LIS,デモ電話_-法人全般,99_失注,連絡つかず/音信不通,21,2週間以上
2025-12-28T15:01:46.000Z,2026-01-23,2026-01-27,2026-01-27,TOP,デモ電話_TOPLP_自社専用デモ電話,04_上申内容の合意フェーズ,,4,1週間
2025-12-28T15:36:54.000Z,2025-12-29,2026-01-06,2026-01-06,LIS,デモ電話_-法人全般,06_有料契約申請完了,,8,2週間以内
