created_date,f_initial_deal_acquisition_date,first_meeting_date,business_meeting_scheduled_date,inflow_route_media_lasttouch,cv_content_sub_lasttouch,stage_name,reasons_not_negotiated,scheduled_initialdead_interval_days,scheduled_initialdead_interval_days_category
2025-09-12T01:29:30.000Z,2025-09-11T09:00:00.000Z,2025-09-16T09:00:00.000Z,2025-09-16T09:00:00.000Z,TOP,LC_デモ電話_フリーミアムLP_0800-111-4670,99_失注,,5,1週間
2025-09-12T03:31:07.000Z,2025-09-18T09:00:00.000Z,2025-09-25T09:00:00.000Z,2025-09-25T09:00:00.000Z,TOP,LC_デモ電話_フリーミアムLP_0800-111-4670,06_有料契約申請完了,,7,2週間以内
2025-09-12T08:23:19.000Z,2025-09-12T09:00:00.000Z,2025-09-22T09:00:00.000Z,2025-09-22T09:00:00.000Z,LIS,LC_デモ電話_IP電話LP_PC_Aパターン_0800-170-7364,99_失注,,10,2週間以内
2025-09-12T08:49:11.000Z,2025-09-12T09:00:00.000Z,2025-09-17T09:00:00.000Z,2025-09-17T09:00:00.000Z,FAX・EDM,LC_デモ電話_EDM_0800-111-3817,99_失注,,5,1週間
2025-09-12T09:19:41.000Z,2025-09-12T09:00:00.000Z,,2025-09-16T09:00:00.000Z,DIS,LC_デモ電話_Dis広告_個人事業用,99_失注,,4,1週間
2025-09-12T11:29:18.000Z,2025-09-12T09:00:00.000Z,,2025-09-17T09:00:00.000Z,DIS,LC_デモ電話_Facebook_0800-111-3892,99_失注,,5,1週間
2025-09-12T20:03:59.000Z,2025-09-12T09:00:00.000Z,2025-09-26T09:00:00.000Z,2025-09-26T09:00:00.000Z,FAX・EDM,LC_デモ電話_FAX_病院・クリニック_0800-111-4370,99_失注,,14,2週間以上
2025-09-12T20:43:17.000Z,2025-09-12T09:00:00.000Z,2025-09-16T09:00:00.000Z,2025-09-16T09:00:00.000Z,TOP,LC_デモ電話_フリーミアムLP_0800-111-4670,99_失注,,4,1週間
2025-09-13T01:57:18.000Z,2025-09-12T09:00:00.000Z,2025-09-17T09:00:00.000Z,2025-09-17T09:00:00.000Z,TOP,LC_デモ電話_フリーミアムLP_0800-111-4670,06_有料契約申請完了,,5,1週間
2025-09-13T02:21:43.000Z,2025-10-14T09:00:00.000Z,2025-10-20T09:00:00.000Z,2025-10-20T09:00:00.000Z,DIS,LC_デモ電話_Facebook_0800-111-3892,06_有料契約申請完了,,6,1週間
2025-09-13T08:18:30.000Z,2025-09-26T09:00:00.000Z,2025-09-26T09:00:00.000Z,2025-09-26T09:00:00.000Z,FAX・EDM,LC_デモ電話_EDM_0800-111-3817,99_失注,,0,1日以内
2025-09-13T11:41:57.000Z,2025-09-17T09:00:00.000Z,,2025-09-18T09:00:00.000Z,TOP,LC_デモ電話_フリーミアムLP_0800-111-4670,99_失注,,1,3日以内
2025-09-13T17:12:58.000Z,2025-09-30T09:00:00.000Z,2025-10-02T09:00:00.000Z,2025-10-02T09:00:00.000Z,その他,JUNKEN_デモ電話_オウンドメディア_潜在記事_0800-170-8378,06_有料契約申請完了,,2,3日以内
2025-09-13T18:30:42.000Z,2025-09-17T09:00:00.000Z,,2025-09-29T09:00:00.000Z,TOP,LC_デモ電話_TOPLP_SP_Aパターン_0800-170-8372,99_失注,,12,2週間以内
2025-09-13T19:27:42.000Z,2025-09-17T09:00:00.000Z,2025-09-18T09:00:00.000Z,2025-09-18T09:00:00.000Z,DIS,LC_デモ電話_Facebook_0800-111-3892,06_有料契約申請完了,,1,3日以内
2025-09-14T00:31:00.000Z,2025-09-17T09:00:00.000Z,2025-09-18T09:00:00.000Z,2025-09-18T09:00:00.000Z,TOP,LC_デモ電話_フリーミアムLP_0800-111-4670,99_失注,他進行中（重複/別担当/別商談/直近対応済）,1,3日以内
2025-09-14T00:44:57.000Z,2025-09-16T09:00:00.000Z,2025-09-17T09:00:00.000Z,2025-09-17T09:00:00.000Z,TOP,LC_デモ電話_フリーミアムLP_0800-111-4670,99_失注,,1,3日以内
2025-09-16T01:06:28.000Z,2025-09-17T09:00:00.000Z,2025-09-22T09:00:00.000Z,2025-09-22T09:00:00.000Z,DIS,LC_デモ電話_Facebook_0800-111-3892,99_失注,,5,1週間
2025-09-16T07:12:29.000Z,2025-09-24T09:00:00.000Z,2025-10-01T09:00:00.000Z,2025-10-28T09:00:00.000Z,DIS,LC_デモ電話_Facebook_0800-111-3892,06_有料契約申請完了,,34,2週間以上
2025-09-16T09:51:25.000Z,2025-09-16T09:00:00.000Z,2025-09-19T09:00:00.000Z,2025-09-19T09:00:00.000Z,DIS,LC_デモ電話_Facebook_0800-111-3892,06_有料契約申請完了,,3,1週間
2025-09-16T23:00:30.000Z,2025-09-16T09:00:00.000Z,2025-09-17T09:00:00.000Z,2025-09-17T09:00:00.000Z,TOP,LC_デモ電話_フリーミアムLP_0800-111-4670,07_契約締結完了,,1,3日以内
2025-09-17T00:08:21.000Z,2025-09-16T09:00:00.000Z,2025-09-18T09:00:00.000Z,2025-09-18T09:00:00.000Z,LIS,LC_デモ電話_AILP_PC_Aパターン_0800-111-3970,99_失注,,2,3日以内
2025-09-17T00:38:04.000Z,2025-09-16T09:00:00.000Z,2025-09-24T09:00:00.000Z,2025-09-24T09:00:00.000Z,LIS,LC_デモ電話_AILP_PC_Aパターン_0800-111-3970,99_失注,,8,2週間以内
2025-09-17T05:48:28.000Z,2025-09-17T09:00:00.000Z,2025-09-29T09:00:00.000Z,2025-09-29T09:00:00.000Z,TOP,LC_デモ電話_フリーミアムLP_0800-111-4670,06_有料契約申請完了,,12,2週間以内
2025-09-17T17:09:37.000Z,2025-09-17T09:00:00.000Z,2025-09-19T09:00:00.000Z,2025-09-19T09:00:00.000Z,LIS,IVRy AI電話代行サービスLP（デモ）,99_失注,,2,3日以内
2025-09-17T18:50:55.000Z,2025-09-17T09:00:00.000Z,2025-09-19T09:00:00.000Z,2025-09-19T09:00:00.000Z,TOP,LC_デモ電話_フリーミアムLP_0800-111-4670,99_失注,,2,3日以内
2025-09-17T21:28:06.000Z,2025-09-17T09:00:00.000Z,2025-09-19T09:00:00.000Z,2025-09-19T09:00:00.000Z,TOP,LC_デモ電話_フリーミアムLP_0800-111-4670,99_失注,,2,3日以内
2025-09-17T22:22:42.000Z,2025-09-17T09:00:00.000Z,2025-09-19T09:00:00.000Z,2025-09-19T09:00:00.000Z,FAX・EDM,LC_デモ電話_FAX_病院・クリニック_0800-111-4370,99_失注,,2,3日以内
2025-09-17T23:35:22.000Z,2025-09-18T09:00:00.000Z,2025-09-22T09:00:00.000Z,2025-09-22T09:00:00.000Z,FAX・EDM,LC_デモ電話_FAX_病院・クリニック_0800-111-4370,06_有料契約申請完了,,4,1週間
2025-09-18T01:53:41.000Z,2025-09-17T09:00:00.000Z,2025-09-17T09:00:00.000Z,2025-09-17T09:00:00.000Z,DIS,LC_デモ電話_Facebook_0800-111-3892,99_失注,,0,1日以内
2025-09-18T03:16:40.000Z,2025-09-17T09:00:00.000Z,2025-09-19T09:00:00.000Z,2025-09-19T09:00:00.000Z,DIS,LC_デモ電話_Facebook_0800-111-3892,99_失注,,2,3日以内
2025-09-18T18:59:46.000Z,2025-09-18T09:00:00.000Z,2025-09-22T09:00:00.000Z,2025-09-22T09:00:00.000Z,TOP,LC_デモ電話_フリーミアムLP_0800-111-4670,99_失注,,4,1週間
2025-09-18T19:04:30.000Z,2025-09-18T09:00:00.000Z,2025-09-24T09:00:00.000Z,2025-09-24T09:00:00.000Z,TOP,LC_デモ電話_フリーミアムLP_0800-111-4670,99_失注,,6,1週間
2025-09-18T20:47:23.000Z,2026-02-05T09:00:00.000Z,2026-02-17T09:00:00.000Z,2026-02-17T09:00:00.000Z,FAX・EDM,LC_デモ電話_FAX_病院・クリニック_0800-111-4370,04_上申内容の合意フェーズ,,12,2週間以内
2025-09-18T23:40:30.000Z,2025-09-19T09:00:00.000Z,2025-09-24T09:00:00.000Z,2025-09-24T09:00:00.000Z,TOP,LC_デモ電話_フリーミアムLP_0800-111-4670,99_失注,他進行中（重複/別担当/別商談/直近対応済）,5,1週間
2025-09-19T02:20:55.000Z,2025-09-18T09:00:00.000Z,2025-10-02T09:00:00.000Z,2025-10-02T09:00:00.000Z,TOP,LC_デモ電話_フリーミアムLP_0800-111-4670,99_失注,,14,2週間以上
2025-09-19T16:35:37.000Z,2025-09-19T09:00:00.000Z,2025-10-21T09:00:00.000Z,2025-10-21T09:00:00.000Z,DIS,LC_デモ電話_Facebook_0800-111-3892,99_失注,,32,2週間以上
2025-09-19T18:18:26.000Z,2025-09-19T09:00:00.000Z,2025-09-22T09:00:00.000Z,2025-09-22T09:00:00.000Z,DIS,LC_デモ電話_Facebook_0800-111-3892,99_失注,,3,1週間
2025-09-19T19:59:15.000Z,2025-09-19T09:00:00.000Z,2025-09-22T09:00:00.000Z,2025-09-22T09:00:00.000Z,TOP,LC_デモ電話_TOPLP_SP_Aパターン_0800-170-8372,99_失注,,3,1週間
2025-09-19T20:07:44.000Z,2025-10-16T09:00:00.000Z,2025-10-21T09:00:00.000Z,2025-10-21T09:00:00.000Z,DIS,LC_デモ電話_Facebook_0800-111-3892,99_失注,,5,1週間
2025-09-19T20:12:43.000Z,2025-09-19T09:00:00.000Z,2025-09-22T09:00:00.000Z,2025-09-22T09:00:00.000Z,TOP,LC_デモ電話_フリーミアムLP_0800-111-4670,06_有料契約申請完了,,3,1週間
2025-09-19T23:21:13.000Z,2025-09-19T09:00:00.000Z,2025-10-02T09:00:00.000Z,2025-10-02T09:00:00.000Z,DIS,"LC_デモ電話_Dis広告_""よくある問い合わせをAIに""訴求",06_有料契約申請完了,,13,2週間以内
2025-09-19T23:50:30.000Z,2025-09-19T09:00:00.000Z,2025-09-25T09:00:00.000Z,2025-09-25T09:00:00.000Z,TOP,LC_デモ電話_フリーミアムLP_0800-111-4670,06_有料契約申請完了,,6,1週間
2025-09-20T00:18:31.000Z,2025-09-19T09:00:00.000Z,2025-09-22T09:00:00.000Z,2025-09-22T09:00:00.000Z,DIS,LC_デモ電話_Facebook_0800-111-3892,99_失注,,3,1週間
2025-09-21T03:02:45.000Z,2025-09-22T09:00:00.000Z,,2025-10-01T09:00:00.000Z,その他,デモ電話_IVRy資料DLフォーム: 【デモ電話用】資料DLフォーム,00_商談再設定フェーズ,,9,2週間以内
2025-09-22T19:36:27.000Z,2025-10-03T09:00:00.000Z,2025-10-21T09:00:00.000Z,2025-10-21T09:00:00.000Z,FAX・EDM,LC_デモ電話_FAX_不動産(売買)_0800-111-4693,99_失注,,18,2週間以上
2025-09-22T23:43:27.000Z,2025-09-22T09:00:00.000Z,2025-09-24T09:00:00.000Z,2025-09-24T09:00:00.000Z,LIS,LC_デモ電話_AILP_PC_Aパターン_0800-111-3970,06_有料契約申請完了,,2,3日以内
2025-09-23T00:19:44.000Z,2025-09-22T09:00:00.000Z,2025-09-30T09:00:00.000Z,2025-09-30T09:00:00.000Z,FAX・EDM,LC_デモ電話_EDM_0800-111-3817,99_失注,,8,2週間以内
2025-09-23T00:39:32.000Z,2025-09-22T09:00:00.000Z,2025-09-26T09:00:00.000Z,2025-09-26T09:00:00.000Z,DIS,LC_デモ電話_Facebook_0800-111-3892,06_有料契約申請完了,,4,1週間
2025-09-23T23:50:40.000Z,2025-12-03T09:00:00.000Z,2025-12-03T09:00:00.000Z,2025-12-03T09:00:00.000Z,DIS,LC_デモ電話_Facebook_0800-111-3892,02_課題の合意フェーズ,,0,1日以内
2025-09-24T17:57:43.000Z,2025-09-24T09:00:00.000Z,2025-09-29T09:00:00.000Z,2025-09-29T09:00:00.000Z,DIS,LC_デモ電話_Facebook_0800-111-3892,06_有料契約申請完了,,5,1週間
2025-09-24T20:44:28.000Z,2025-10-01T09:00:00.000Z,,2025-10-07T09:00:00.000Z,DIS,LC_デモ電話_一般広告LP_0800-111-4697,00_商談再設定フェーズ,,6,1週間
2025-09-25T09:02:00.000Z,2025-10-03T09:00:00.000Z,2025-10-14T09:00:00.000Z,2025-10-14T09:00:00.000Z,LIS,LC_デモ電話_AILP_PC_Aパターン_0800-111-3970,99_失注,,11,2週間以内
2025-09-25T12:10:12.000Z,2025-09-29T09:00:00.000Z,,,LIS,LC_デモ電話_IP電話LP_PC_Aパターン_0800-170-7364,99_失注,,,その他
2025-09-26T03:08:04.000Z,2025-09-25T09:00:00.000Z,,2025-09-26T09:00:00.000Z,TOP,デモ電話_フリーミアムLP_TOP LP,99_失注,,1,3日以内
2025-09-26T21:11:34.000Z,2025-09-26T09:00:00.000Z,2025-09-30T09:00:00.000Z,2025-09-29T09:00:00.000Z,FAX・EDM,デモ電話_FAX_病院・クリニック_FAX・EDM,99_失注,,3,1週間
2025-09-27T00:18:00.000Z,2025-09-29T09:00:00.000Z,2025-11-18T09:00:00.000Z,2025-11-17T09:00:00.000Z,TOP,デモ電話_フリーミアムLP_TOP LP,06_有料契約申請完了,その他,49,2週間以上
2025-09-27T07:59:57.000Z,2025-10-02T09:00:00.000Z,2025-10-06T09:00:00.000Z,2025-10-06T09:00:00.000Z,DIS,デモ電話_Facebook_Dis/Lis LP,99_失注,,4,1週間
2025-09-28T19:34:33.000Z,2025-09-30T09:00:00.000Z,,2025-10-06T09:00:00.000Z,DIS,デモ電話_Facebook_Dis/Lis LP,99_失注,,6,1週間
2025-09-29T02:43:11.000Z,2025-10-06T09:00:00.000Z,2025-10-17T09:00:00.000Z,2025-10-17T09:00:00.000Z,FAX・EDM,LC_デモ電話_FAX_不動産(売買)_0800-111-4693,04_上申内容の合意フェーズ,,11,2週間以内
2025-09-29T05:45:32.000Z,2025-09-29T09:00:00.000Z,2025-10-01T09:00:00.000Z,2025-10-01T09:00:00.000Z,DIS,デモ電話_Facebook_Dis/Lis LP,99_失注,,2,3日以内
2025-09-29T07:37:21.000Z,2026-01-27T09:00:00.000Z,,2026-03-24T09:00:00.000Z,LIS,デモ電話_デフォルト_AI LP,01_商談前準備フェーズ,,56,2週間以上
2025-09-29T16:59:08.000Z,2025-09-29T09:00:00.000Z,2025-10-01T09:00:00.000Z,2025-10-01T09:00:00.000Z,DIS,デモ電話_Facebook_Dis/Lis LP,06_有料契約申請完了,,2,3日以内
2025-09-29T18:34:22.000Z,2025-09-29T09:00:00.000Z,2025-09-30T09:00:00.000Z,2025-09-30T09:00:00.000Z,LIS,デモ電話_PC_Aパターン_AI LP,07_契約締結完了,,1,3日以内
2025-09-29T19:57:55.000Z,2025-09-29T09:00:00.000Z,2025-10-03T09:00:00.000Z,2025-10-03T09:00:00.000Z,DIS,デモ電話_LIS TOP_Dis/Lis LP,99_失注,,4,1週間
2025-09-29T20:12:26.000Z,2025-09-29T09:00:00.000Z,2025-09-29T09:00:00.000Z,2025-09-29T09:00:00.000Z,LIS,デモ電話_PC_Aパターン_IP電話 LP,99_失注,,0,1日以内
2025-09-29T20:51:50.000Z,2025-09-29T09:00:00.000Z,2025-10-03T09:00:00.000Z,2025-10-03T09:00:00.000Z,TOP,デモ電話_フリーミアムLP_TOP LP,06_有料契約申請完了,,4,1週間
2025-09-29T22:31:32.000Z,2025-09-29T09:00:00.000Z,2025-10-06T09:00:00.000Z,2025-10-06T09:00:00.000Z,FAX・EDM,LC_デモ電話_EDM_0800-111-3817,99_失注,,7,2週間以内
2025-09-29T22:44:42.000Z,2025-09-29T09:00:00.000Z,2025-09-30T09:00:00.000Z,2025-09-30T09:00:00.000Z,LIS,デモ電話_LIS TOP_Dis/Lis LP,06_有料契約申請完了,,1,3日以内
2025-09-29T23:46:01.000Z,2025-09-29T09:00:00.000Z,2025-10-02T09:00:00.000Z,2025-10-02T09:00:00.000Z,TOP,デモ電話_フリーミアムLP_TOP LP,99_失注,,3,1週間
2025-09-30T00:40:03.000Z,2025-09-29T09:00:00.000Z,2025-10-02T09:00:00.000Z,2025-10-02T09:00:00.000Z,LIS,デモ電話_LIS TOP_Dis/Lis LP,99_失注,,3,1週間
2025-09-30T01:57:25.000Z,2025-09-29T09:00:00.000Z,2025-10-02T09:00:00.000Z,2025-10-02T09:00:00.000Z,LIS,デモ電話_LIS TOP_Dis/Lis LP,99_失注,,3,1週間
2025-09-30T02:08:56.000Z,2025-10-10T09:00:00.000Z,2025-10-14T09:00:00.000Z,2025-10-14T09:00:00.000Z,LIS,デモ電話_LIS TOP_Dis/Lis LP,06_有料契約申請完了,,4,1週間
2025-09-30T02:40:54.000Z,2025-09-29T09:00:00.000Z,,2025-10-08T09:00:00.000Z,DIS,デモ電話_Facebook_Dis/Lis LP,99_失注,,9,2週間以内
2025-09-30T05:33:40.000Z,2025-09-30T09:00:00.000Z,2025-10-02T09:00:00.000Z,2025-10-02T09:00:00.000Z,LIS,デモ電話_デフォルト_AI LP,99_失注,,2,3日以内
2025-09-30T08:34:27.000Z,2025-12-24T09:00:00.000Z,,2026-01-07T09:00:00.000Z,LIS,デモ電話_デフォルト_AI LP,00_商談再設定フェーズ,,14,2週間以上
2025-09-30T18:43:59.000Z,2025-09-30T09:00:00.000Z,2025-10-15T09:00:00.000Z,2025-10-15T09:00:00.000Z,LIS,デモ電話_PC_Aパターン_AI LP,99_失注,,15,2週間以上
2025-09-30T20:44:23.000Z,2025-09-30T09:00:00.000Z,2025-10-01T09:00:00.000Z,2025-10-01T09:00:00.000Z,DIS,デモ電話_LIS TOP_Dis/Lis LP,99_失注,,1,3日以内
2025-09-30T21:13:02.000Z,2025-09-30T09:00:00.000Z,2025-09-30T09:00:00.000Z,2025-09-30T09:00:00.000Z,LIS,デモ電話_LIS TOP_Dis/Lis LP,06_有料契約申請完了,,0,1日以内
2025-09-30T22:34:39.000Z,2025-09-30T09:00:00.000Z,2025-09-30T09:00:00.000Z,2025-09-30T09:00:00.000Z,LIS,デモ電話_LIS TOP_Dis/Lis LP,00_商談再設定フェーズ,,0,1日以内
2025-09-30T23:22:40.000Z,2025-09-30T09:00:00.000Z,2025-10-07T09:00:00.000Z,2025-10-07T09:00:00.000Z,TOP,デモ電話_フリーミアムLP_TOP LP,04_稟議用資料提案フェーズ,,7,2週間以内
2025-09-30T23:53:57.000Z,2025-10-01T09:00:00.000Z,2025-10-06T09:00:00.000Z,2025-10-06T09:00:00.000Z,FAX・EDM,デモ電話_FAX_病院・クリニック_FAX・EDM,99_失注,,5,1週間
2025-10-01T03:46:04.000Z,2025-10-01T09:00:00.000Z,,2025-10-08T09:00:00.000Z,DIS,デモ電話_Facebook_Dis/Lis LP,99_失注,,7,2週間以内
2025-10-01T08:25:23.000Z,2025-10-01T09:00:00.000Z,,2025-10-15T09:00:00.000Z,LIS,デモ電話_LIS TOP_Dis/Lis LP,99_失注,,14,2週間以上
2025-10-01T19:14:40.000Z,2025-10-01T09:00:00.000Z,2025-10-02T09:00:00.000Z,2025-10-02T09:00:00.000Z,LIS,デモ電話_PC_Aパターン_IP電話 LP,06_有料契約申請完了,,1,3日以内
2025-10-01T19:42:40.000Z,2025-10-03T09:00:00.000Z,2025-10-17T09:00:00.000Z,2025-10-17T09:00:00.000Z,TOP,デモ電話_フリーミアムLP_TOP LP,99_失注,,14,2週間以上
2025-10-01T20:45:44.000Z,2025-10-01T09:00:00.000Z,2025-10-02T09:00:00.000Z,2025-10-02T09:00:00.000Z,FAX・EDM,デモ電話_EDM_パターン1_FAX・EDM,06_有料契約申請完了,,1,3日以内
2025-10-01T22:51:43.000Z,2025-09-29T09:00:00.000Z,2025-10-06T09:00:00.000Z,2025-10-06T09:00:00.000Z,,,99_失注,,7,2週間以内
2025-10-02T00:22:31.000Z,2025-10-02T09:00:00.000Z,2025-10-07T09:00:00.000Z,2025-10-07T09:00:00.000Z,TOP,デモ電話_フリーミアムLP_TOP LP,06_有料契約申請完了,,5,1週間
2025-10-02T00:56:57.000Z,2025-10-01T09:00:00.000Z,,2025-10-02T09:00:00.000Z,TOP,デモ電話_フリーミアムLP_TOP LP,99_失注,検討中止,1,3日以内
2025-10-02T01:22:35.000Z,2025-10-01T09:00:00.000Z,2025-10-02T09:00:00.000Z,2025-10-02T09:00:00.000Z,TOP,デモ電話_SP_Aパターン_TOP LP,99_失注,,1,3日以内
2025-10-02T01:53:20.000Z,2025-10-01T09:00:00.000Z,2025-10-05T09:00:00.000Z,2025-10-03T09:00:00.000Z,LIS,デモ電話_PC_Aパターン_AI LP,99_失注,,2,3日以内
2025-10-02T05:57:44.000Z,2025-10-02T09:00:00.000Z,2025-10-03T09:00:00.000Z,2025-10-03T09:00:00.000Z,TOP,デモ電話_フリーミアムLP_TOP LP,99_失注,,1,3日以内
2025-10-02T07:12:36.000Z,2025-10-16T09:00:00.000Z,2025-10-17T09:00:00.000Z,2025-10-17T09:00:00.000Z,DIS,デモ電話_Facebook_Dis/Lis LP,99_失注,,1,3日以内
2025-10-02T17:14:32.000Z,2025-10-02T09:00:00.000Z,2025-10-08T09:00:00.000Z,2025-10-08T09:00:00.000Z,LIS,デモ電話_デフォルト_AI LP,06_有料契約申請完了,,6,1週間
2025-10-02T17:18:55.000Z,2025-10-02T09:00:00.000Z,2025-10-02T09:00:00.000Z,2025-10-02T09:00:00.000Z,DIS,デモ電話_Facebook_Dis/Lis LP,99_失注,,0,1日以内
2025-10-02T19:09:52.000Z,2025-10-02T09:00:00.000Z,2025-10-06T09:00:00.000Z,2025-10-06T09:00:00.000Z,DIS,デモ電話_Facebook_Dis/Lis LP,99_失注,,4,1週間
2025-10-02T19:48:25.000Z,2025-10-07T09:00:00.000Z,2025-10-16T09:00:00.000Z,2025-10-16T09:00:00.000Z,DIS,デモ電話_Facebook_Dis/Lis LP,99_失注,,9,2週間以内
2025-10-02T22:44:57.000Z,2025-10-02T09:00:00.000Z,2025-10-03T09:00:00.000Z,2025-10-03T09:00:00.000Z,その他,,99_失注,,1,3日以内
2025-10-03T00:22:28.000Z,2025-10-02T09:00:00.000Z,2025-10-07T09:00:00.000Z,2025-10-07T09:00:00.000Z,TOP,デモ電話_フリーミアムLP_TOP LP,99_失注,,5,1週間
2025-10-03T00:38:56.000Z,2025-10-02T09:00:00.000Z,2025-10-03T09:00:00.000Z,2025-10-03T09:00:00.000Z,TOP,デモ電話_フリーミアムLP_TOP LP,99_失注,,1,3日以内
2025-10-03T02:17:03.000Z,2025-10-02T09:00:00.000Z,,2025-10-03T09:00:00.000Z,TOP,デモ電話_フリーミアムLP_TOP LP,00_商談再設定フェーズ,,1,3日以内
2025-10-03T16:02:57.000Z,2025-10-09T09:00:00.000Z,2025-10-10T09:00:00.000Z,2025-10-10T09:00:00.000Z,DIS,デモ電話_Facebook_Dis/Lis LP,99_失注,,1,3日以内
2025-10-03T18:57:13.000Z,2025-10-03T09:00:00.000Z,2025-10-17T09:00:00.000Z,2025-10-17T09:00:00.000Z,LIS,デモ電話_PC_Aパターン_AI LP,99_失注,,14,2週間以上
2025-10-04T00:19:22.000Z,2025-10-03T09:00:00.000Z,2025-10-06T09:00:00.000Z,2025-10-06T09:00:00.000Z,TOP,デモ電話_フリーミアムLP_TOP LP,99_失注,,3,1週間
2025-10-04T00:25:23.000Z,2025-10-03T09:00:00.000Z,2025-10-06T09:00:00.000Z,2025-10-06T09:00:00.000Z,TOP,デモ電話_フリーミアムLP_TOP LP,06_有料契約申請完了,,3,1週間
2025-10-04T00:59:00.000Z,2025-10-03T09:00:00.000Z,2025-10-06T09:00:00.000Z,2025-10-06T09:00:00.000Z,TOP,デモ電話_フリーミアムLP_TOP LP,99_失注,,3,1週間
2025-10-04T02:50:28.000Z,2025-10-07T09:00:00.000Z,2025-10-08T09:00:00.000Z,2025-10-08T09:00:00.000Z,TOP,デモ電話_フリーミアムLP_TOP LP,06_有料契約申請完了,,1,3日以内
2025-10-04T03:18:12.000Z,2025-10-10T09:00:00.000Z,2025-10-27T09:00:00.000Z,2025-10-27T09:00:00.000Z,FAX・EDM,LC_デモ電話_FAX_不動産(売買)_0800-111-4693,99_失注,,17,2週間以上
2025-10-04T05:56:21.000Z,2025-11-04T09:00:00.000Z,2025-11-11T09:00:00.000Z,2025-11-11T09:00:00.000Z,DIS,デモ電話_Facebook_Dis/Lis LP,99_失注,,7,2週間以内
2025-10-04T23:20:56.000Z,2025-10-06T09:00:00.000Z,2025-10-08T09:00:00.000Z,2025-10-08T09:00:00.000Z,DIS,デモ電話_Facebook_Dis/Lis LP,99_失注,,2,3日以内
2025-10-04T23:35:24.000Z,2025-10-09T09:00:00.000Z,,2025-10-15T09:00:00.000Z,TOP,デモ電話_フリーミアムLP_TOP LP,99_失注,連絡つかず/音信不通,6,1週間
2025-10-05T00:32:35.000Z,2025-10-06T09:00:00.000Z,2025-10-16T09:00:00.000Z,2025-10-16T09:00:00.000Z,FAX・EDM,LC_デモ電話_FAX_不動産(売買)_0800-111-4693,99_失注,,10,2週間以内
2025-10-05T01:34:14.000Z,2025-10-06T09:00:00.000Z,2025-10-10T09:00:00.000Z,2025-10-10T09:00:00.000Z,DIS,デモ電話_Facebook_Dis/Lis LP,99_失注,,4,1週間
2025-10-05T21:13:15.000Z,2025-12-17T09:00:00.000Z,2026-01-21T09:00:00.000Z,2025-12-18T09:00:00.000Z,DIS,デモ電話_Facebook_Dis/Lis LP,06_有料契約申請完了,,1,3日以内
2025-10-06T01:39:40.000Z,2025-10-06T09:00:00.000Z,,2025-10-15T09:00:00.000Z,LIS,デモ電話_PC_Aパターン_AI LP,99_失注,,9,2週間以内
2025-10-06T02:47:27.000Z,2025-11-25T09:00:00.000Z,2025-11-25T09:00:00.000Z,2025-11-25T09:00:00.000Z,DIS,デモ電話_Facebook_Dis/Lis LP,06_有料契約申請完了,,0,1日以内
2025-10-06T10:54:02.000Z,2025-10-06T09:00:00.000Z,2025-10-10T09:00:00.000Z,2025-10-10T09:00:00.000Z,TOP,デモ電話_フリーミアムLP_TOP LP,99_失注,,4,1週間
2025-10-06T17:44:26.000Z,2025-10-06T09:00:00.000Z,2025-10-08T09:00:00.000Z,2025-10-08T09:00:00.000Z,TOP,デモ電話_フリーミアムLP_TOP LP,06_有料契約申請完了,,2,3日以内
2025-10-06T19:26:47.000Z,2025-10-06T09:00:00.000Z,2025-10-08T09:00:00.000Z,2025-10-08T09:00:00.000Z,TOP,デモ電話_フリーミアムLP_TOP LP,03_ROI合意フェーズ,,2,3日以内
2025-10-06T19:27:07.000Z,2025-10-06T09:00:00.000Z,2025-10-08T09:00:00.000Z,2025-10-08T09:00:00.000Z,LIS,デモ電話_PC_Aパターン_IP電話 LP,06_有料契約申請完了,,2,3日以内
2025-10-06T20:12:52.000Z,2025-10-06T09:00:00.000Z,2025-10-07T09:00:00.000Z,2025-10-07T09:00:00.000Z,LIS,デモ電話_PC_Aパターン_AI LP,99_失注,,1,3日以内
2025-10-06T21:02:27.000Z,2025-10-06T09:00:00.000Z,2025-10-17T09:00:00.000Z,2025-10-17T09:00:00.000Z,TOP,デモ電話_フリーミアムLP_TOP LP,99_失注,,11,2週間以内
2025-10-06T21:52:36.000Z,2025-10-06T09:00:00.000Z,2025-10-08T09:00:00.000Z,2025-10-08T09:00:00.000Z,LIS,デモ電話_PC_Aパターン_AI LP,99_失注,,2,3日以内
2025-10-06T21:59:58.000Z,2025-10-06T09:00:00.000Z,2025-10-08T09:00:00.000Z,2025-10-08T09:00:00.000Z,DIS,デモ電話_Facebook_Dis/Lis LP,99_失注,,2,3日以内
2025-10-07T00:41:40.000Z,2025-10-06T09:00:00.000Z,2025-10-10T09:00:00.000Z,2025-10-10T09:00:00.000Z,TOP,デモ電話_フリーミアムLP_TOP LP,99_失注,,4,1週間
2025-10-07T02:40:14.000Z,2025-10-06T09:00:00.000Z,2025-10-08T09:00:00.000Z,2025-10-08T09:00:00.000Z,TOP,デモ電話_フリーミアムLP_TOP LP,99_失注,,2,3日以内
